dataset_id,image_id,xlsx_image_path,uuid_prefix,original_filename,f4dficimg_path
14,6868,static/img/5daa3456352a4fe79a2dea16d5950f8e_00000099_009.png,5daa3456352a4fe79a2dea16d5950f8e,00000099_009.png,~/ml4img/f4dficimg/dif_nih14/00000099_009.png
14,6869,static/img/6e63076495a64ba5a4bd3f65ffc7476d_00000099_010.png,6e63076495a64ba5a4bd3f65ffc7476d,00000099_010.png,~/ml4img/f4dficimg/dif_nih14/00000099_010.png
14,6870,static/img/531a096b11754e64b7b4226e79d2b2b4_00000099_011.png,531a096b11754e64b7b4226e79d2b2b4,00000099_011.png,~/ml4img/f4dficimg/dif_nih14/00000099_011.png
14,6871,static/img/48887dd99fed4d8dbe3ab42d2b659950_00000099_012.png,48887dd99fed4d8dbe3ab42d2b659950,00000099_012.png,~/ml4img/f4dficimg/dif_nih14/00000099_012.png
14,6872,static/img/2b12ed774c17436aac80e04376fe016c_00000099_013.png,2b12ed774c17436aac80e04376fe016c,00000099_013.png,~/ml4img/f4dficimg/dif_nih14/00000099_013.png
14,6873,static/img/a50112357b5044609686408b65f037ef_00000100_000.png,a50112357b5044609686408b65f037ef,00000100_000.png,~/ml4img/f4dficimg/dif_nih14/00000100_000.png
14,6874,static/img/7785d23470a0436cbe124ddd16c8abd8_00000100_001.png,7785d23470a0436cbe124ddd16c8abd8,00000100_001.png,~/ml4img/f4dficimg/dif_nih14/00000100_001.png
14,6875,static/img/f6143057eb8440a3ab2f6c10b8027844_00000113_001.png,f6143057eb8440a3ab2f6c10b8027844,00000113_001.png,~/ml4img/f4dficimg/dif_nih14/00000113_001.png
14,6876,static/img/5bee7f48218e439d821c7abd1d660874_00000116_003.png,5bee7f48218e439d821c7abd1d660874,00000116_003.png,~/ml4img/f4dficimg/dif_nih14/00000116_003.png
14,6877,static/img/d54e951da19a4635bbf4e460a02dfab9_00000116_019.png,d54e951da19a4635bbf4e460a02dfab9,00000116_019.png,~/ml4img/f4dficimg/dif_nih14/00000116_019.png
14,6878,static/img/cb492ed3147d4fadbede881f00fd805a_00000116_025.png,cb492ed3147d4fadbede881f00fd805a,00000116_025.png,~/ml4img/f4dficimg/dif_nih14/00000116_025.png
14,6879,static/img/4d848797d0424d6ba8408e7c753fc945_00000117_001.png,4d848797d0424d6ba8408e7c753fc945,00000117_001.png,~/ml4img/f4dficimg/dif_nih14/00000117_001.png
14,6880,static/img/6b624195482246399497ae7850d0e5d1_00000118_002.png,6b624195482246399497ae7850d0e5d1,00000118_002.png,~/ml4img/f4dficimg/dif_nih14/00000118_002.png
14,6881,static/img/17c5187905df4d3cb4b091d53410c047_00000118_003.png,17c5187905df4d3cb4b091d53410c047,00000118_003.png,~/ml4img/f4dficimg/dif_nih14/00000118_003.png
14,6882,static/img/d71f932b32274fce95b3d516833b4971_00000118_004.png,d71f932b32274fce95b3d516833b4971,00000118_004.png,~/ml4img/f4dficimg/dif_nih14/00000118_004.png
14,6883,static/img/d9582ee3abc04df6a9355f37d74ae352_00000118_005.png,d9582ee3abc04df6a9355f37d74ae352,00000118_005.png,~/ml4img/f4dficimg/dif_nih14/00000118_005.png
14,6884,static/img/a25a8bd6941e4080ac853a5f74e67600_00000118_009.png,a25a8bd6941e4080ac853a5f74e67600,00000118_009.png,~/ml4img/f4dficimg/dif_nih14/00000118_009.png
14,6885,static/img/6212063ed8ce49b3b1b02c3e8080a05f_00000118_010.png,6212063ed8ce49b3b1b02c3e8080a05f,00000118_010.png,~/ml4img/f4dficimg/dif_nih14/00000118_010.png
14,6886,static/img/e8e464a2fc184356a9324d9bf9e09fd7_00000118_011.png,e8e464a2fc184356a9324d9bf9e09fd7,00000118_011.png,~/ml4img/f4dficimg/dif_nih14/00000118_011.png
14,6887,static/img/7282858cfe844e25be13d32f1412b1d1_00000118_012.png,7282858cfe844e25be13d32f1412b1d1,00000118_012.png,~/ml4img/f4dficimg/dif_nih14/00000118_012.png
14,6888,static/img/210a6f123ece4bf8b6885df8d04cc928_00000118_013.png,210a6f123ece4bf8b6885df8d04cc928,00000118_013.png,~/ml4img/f4dficimg/dif_nih14/00000118_013.png
14,6889,static/img/3fdcd695ce504d569072ba973924f919_00000118_014.png,3fdcd695ce504d569072ba973924f919,00000118_014.png,~/ml4img/f4dficimg/dif_nih14/00000118_014.png
14,6890,static/img/d76073f2fdd84d5ebfb97088f2b67915_00000124_000.png,d76073f2fdd84d5ebfb97088f2b67915,00000124_000.png,~/ml4img/f4dficimg/dif_nih14/00000124_000.png
14,6891,static/img/5c47c33ec5ad47d9a4fe24d246dd4821_00000125_000.png,5c47c33ec5ad47d9a4fe24d246dd4821,00000125_000.png,~/ml4img/f4dficimg/dif_nih14/00000125_000.png
14,6892,static/img/0f23d12b439a4be0a2c09d2bb9b21a50_00000132_006.png,0f23d12b439a4be0a2c09d2bb9b21a50,00000132_006.png,~/ml4img/f4dficimg/dif_nih14/00000132_006.png
14,6893,static/img/759b16a466804db6b9efd33a57b07ad1_00000138_006.png,759b16a466804db6b9efd33a57b07ad1,00000138_006.png,~/ml4img/f4dficimg/dif_nih14/00000138_006.png
14,6894,static/img/07867066bccb4cec84c4ecea05457e2c_00000143_001.png,07867066bccb4cec84c4ecea05457e2c,00000143_001.png,~/ml4img/f4dficimg/dif_nih14/00000143_001.png
14,6895,static/img/43393caf435647b987ae05662b9a2ab2_00000143_002.png,43393caf435647b987ae05662b9a2ab2,00000143_002.png,~/ml4img/f4dficimg/dif_nih14/00000143_002.png
14,6896,static/img/32a19190c2a742baa78f52b1ac27124b_00000149_004.png,32a19190c2a742baa78f52b1ac27124b,00000149_004.png,~/ml4img/f4dficimg/dif_nih14/00000149_004.png
14,6897,static/img/fb551f9eb1154e1e8df861f594152e0c_00000149_009.png,fb551f9eb1154e1e8df861f594152e0c,00000149_009.png,~/ml4img/f4dficimg/dif_nih14/00000149_009.png
14,6898,static/img/94aa7ef892e847668e09170166961071_00000165_000.png,94aa7ef892e847668e09170166961071,00000165_000.png,~/ml4img/f4dficimg/dif_nih14/00000165_000.png
14,6899,static/img/e41dcb93192e4e77a5a3e732a24d2c1b_00000165_003.png,e41dcb93192e4e77a5a3e732a24d2c1b,00000165_003.png,~/ml4img/f4dficimg/dif_nih14/00000165_003.png
14,6900,static/img/d0e034e858e149a99d9e7a93fb5b143c_00000173_001.png,d0e034e858e149a99d9e7a93fb5b143c,00000173_001.png,~/ml4img/f4dficimg/dif_nih14/00000173_001.png
14,6901,static/img/5a094657b5634c08b50a34205094952f_00000175_001.png,5a094657b5634c08b50a34205094952f,00000175_001.png,~/ml4img/f4dficimg/dif_nih14/00000175_001.png
14,6902,static/img/0b3423fe87d8467382dbcdb8706e5679_00000176_000.png,0b3423fe87d8467382dbcdb8706e5679,00000176_000.png,~/ml4img/f4dficimg/dif_nih14/00000176_000.png
14,6903,static/img/50c30f56164640e0bf50ec7c10bb1785_00000179_004.png,50c30f56164640e0bf50ec7c10bb1785,00000179_004.png,~/ml4img/f4dficimg/dif_nih14/00000179_004.png
14,6904,static/img/bef1abb4a4304ff3bb1e5d2a36125590_00000181_008.png,bef1abb4a4304ff3bb1e5d2a36125590,00000181_008.png,~/ml4img/f4dficimg/dif_nih14/00000181_008.png
14,6905,static/img/89b9644c9ab94dcdba459a529047ad84_00000181_009.png,89b9644c9ab94dcdba459a529047ad84,00000181_009.png,~/ml4img/f4dficimg/dif_nih14/00000181_009.png
14,6906,static/img/3774b11350d747668d459a37beb1b7ad_00000181_012.png,3774b11350d747668d459a37beb1b7ad,00000181_012.png,~/ml4img/f4dficimg/dif_nih14/00000181_012.png
14,6907,static/img/a74e05d712ff4e7ea1e9c6cbaa46b868_00000181_015.png,a74e05d712ff4e7ea1e9c6cbaa46b868,00000181_015.png,~/ml4img/f4dficimg/dif_nih14/00000181_015.png
14,6908,static/img/3a220ea1290c4e2ebcc37b23519f622e_00000181_019.png,3a220ea1290c4e2ebcc37b23519f622e,00000181_019.png,~/ml4img/f4dficimg/dif_nih14/00000181_019.png
14,6909,static/img/840784d69247422dbccef3ac40316394_00000181_021.png,840784d69247422dbccef3ac40316394,00000181_021.png,~/ml4img/f4dficimg/dif_nih14/00000181_021.png
14,6910,static/img/fd64aa8f7fa74d9bb96c2661fcaacb6f_00000181_026.png,fd64aa8f7fa74d9bb96c2661fcaacb6f,00000181_026.png,~/ml4img/f4dficimg/dif_nih14/00000181_026.png
14,6911,static/img/f701cbf6040740ffa836bda25a0fedc3_00000181_030.png,f701cbf6040740ffa836bda25a0fedc3,00000181_030.png,~/ml4img/f4dficimg/dif_nih14/00000181_030.png
14,6912,static/img/51793879baa842978cee1afb2e253e4a_00000181_031.png,51793879baa842978cee1afb2e253e4a,00000181_031.png,~/ml4img/f4dficimg/dif_nih14/00000181_031.png
14,6913,static/img/1a58bdb4dcb742d2a356e4bbbbacd333_00000181_034.png,1a58bdb4dcb742d2a356e4bbbbacd333,00000181_034.png,~/ml4img/f4dficimg/dif_nih14/00000181_034.png
14,6914,static/img/1f57c2724c0c45d9bc36adada239eb53_00000181_040.png,1f57c2724c0c45d9bc36adada239eb53,00000181_040.png,~/ml4img/f4dficimg/dif_nih14/00000181_040.png
14,6915,static/img/8c23cf335f944593b8b446616e89bf75_00000181_041.png,8c23cf335f944593b8b446616e89bf75,00000181_041.png,~/ml4img/f4dficimg/dif_nih14/00000181_041.png
14,6916,static/img/dd62ad0dee9e4016a1f593d0ac8704b9_00000181_044.png,dd62ad0dee9e4016a1f593d0ac8704b9,00000181_044.png,~/ml4img/f4dficimg/dif_nih14/00000181_044.png
14,6917,static/img/4f9f193e0bbd475fbe524c086d6a88b5_00000181_048.png,4f9f193e0bbd475fbe524c086d6a88b5,00000181_048.png,~/ml4img/f4dficimg/dif_nih14/00000181_048.png
14,6918,static/img/14e9b099f35549d18d3e78c4e5e5c7a2_00000181_055.png,14e9b099f35549d18d3e78c4e5e5c7a2,00000181_055.png,~/ml4img/f4dficimg/dif_nih14/00000181_055.png
14,6919,static/img/eed979b93236400793fb08b7ec7039d3_00000181_056.png,eed979b93236400793fb08b7ec7039d3,00000181_056.png,~/ml4img/f4dficimg/dif_nih14/00000181_056.png
14,6920,static/img/0ef99d14bbee4f6d86fce8a284e77340_00000181_060.png,0ef99d14bbee4f6d86fce8a284e77340,00000181_060.png,~/ml4img/f4dficimg/dif_nih14/00000181_060.png
14,6921,static/img/f2070597c1e74427965aef38b3c93847_00000181_062.png,f2070597c1e74427965aef38b3c93847,00000181_062.png,~/ml4img/f4dficimg/dif_nih14/00000181_062.png
14,6922,static/img/f9d0fbca0cac4a7aa0124bab2226f53e_00000185_000.png,f9d0fbca0cac4a7aa0124bab2226f53e,00000185_000.png,~/ml4img/f4dficimg/dif_nih14/00000185_000.png
14,6923,static/img/b50e3df1f0b240b693afeb31477e6f32_00000191_000.png,b50e3df1f0b240b693afeb31477e6f32,00000191_000.png,~/ml4img/f4dficimg/dif_nih14/00000191_000.png
14,6924,static/img/39271549d1e3415dbcb804fff6fc13b8_00000193_007.png,39271549d1e3415dbcb804fff6fc13b8,00000193_007.png,~/ml4img/f4dficimg/dif_nih14/00000193_007.png
14,6925,static/img/4295068c4d9f4b4ebc5a1dc4969e6284_00000193_008.png,4295068c4d9f4b4ebc5a1dc4969e6284,00000193_008.png,~/ml4img/f4dficimg/dif_nih14/00000193_008.png
14,6926,static/img/250fce9e11324d60bc742c006f24f81d_00000193_010.png,250fce9e11324d60bc742c006f24f81d,00000193_010.png,~/ml4img/f4dficimg/dif_nih14/00000193_010.png
14,6927,static/img/ab40164da17f46d2bfe37a03ad347b72_00000199_001.png,ab40164da17f46d2bfe37a03ad347b72,00000199_001.png,~/ml4img/f4dficimg/dif_nih14/00000199_001.png
14,6928,static/img/40940469f7b24177b9c10cb140c9e01a_00000202_001.png,40940469f7b24177b9c10cb140c9e01a,00000202_001.png,~/ml4img/f4dficimg/dif_nih14/00000202_001.png
14,6929,static/img/8b26d9841ffe4d669a26b1dba1cb0162_00000204_003.png,8b26d9841ffe4d669a26b1dba1cb0162,00000204_003.png,~/ml4img/f4dficimg/dif_nih14/00000204_003.png
14,6930,static/img/f4bdf1d3437142d395e9870ffd8a54f2_00000208_000.png,f4bdf1d3437142d395e9870ffd8a54f2,00000208_000.png,~/ml4img/f4dficimg/dif_nih14/00000208_000.png
14,6931,static/img/4a90bd5147e64fc9817e2f1cd804ea69_00000211_010.png,4a90bd5147e64fc9817e2f1cd804ea69,00000211_010.png,~/ml4img/f4dficimg/dif_nih14/00000211_010.png
14,6932,static/img/63f4443286fc42f38a58a1a0bba8467a_00000211_012.png,63f4443286fc42f38a58a1a0bba8467a,00000211_012.png,~/ml4img/f4dficimg/dif_nih14/00000211_012.png
14,6933,static/img/29b02bf5d56d42fca8bf520b755f6a8a_00000211_016.png,29b02bf5d56d42fca8bf520b755f6a8a,00000211_016.png,~/ml4img/f4dficimg/dif_nih14/00000211_016.png
14,6934,static/img/74425c3ddd1e453aafeddda30a822d08_00000211_017.png,74425c3ddd1e453aafeddda30a822d08,00000211_017.png,~/ml4img/f4dficimg/dif_nih14/00000211_017.png
14,6935,static/img/aa0137a45e1f4eef846fa49d8961048b_00000211_019.png,aa0137a45e1f4eef846fa49d8961048b,00000211_019.png,~/ml4img/f4dficimg/dif_nih14/00000211_019.png
14,6936,static/img/130faaf57a644927b0036b0741c39811_00000211_020.png,130faaf57a644927b0036b0741c39811,00000211_020.png,~/ml4img/f4dficimg/dif_nih14/00000211_020.png
14,6937,static/img/033cbe747eed4d299bbd76cf7f9f4038_00000211_030.png,033cbe747eed4d299bbd76cf7f9f4038,00000211_030.png,~/ml4img/f4dficimg/dif_nih14/00000211_030.png
14,6938,static/img/98306ebdad834fc0a27ba02dec389a2f_00000211_033.png,98306ebdad834fc0a27ba02dec389a2f,00000211_033.png,~/ml4img/f4dficimg/dif_nih14/00000211_033.png
14,6939,static/img/6a4a24b180b943d19fc65871e2852c25_00000211_036.png,6a4a24b180b943d19fc65871e2852c25,00000211_036.png,~/ml4img/f4dficimg/dif_nih14/00000211_036.png
14,6940,static/img/3f841a568f1f4021bb0d5e0f757e3bf4_00000211_043.png,3f841a568f1f4021bb0d5e0f757e3bf4,00000211_043.png,~/ml4img/f4dficimg/dif_nih14/00000211_043.png
14,6941,static/img/793b3aa021684c9db9e0d6f680454277_00000232_000.png,793b3aa021684c9db9e0d6f680454277,00000232_000.png,~/ml4img/f4dficimg/dif_nih14/00000232_000.png
